location,date,vaccine,total_vaccinations
Peru,2022-01-17,Sinopharm/Beijing,19486416
Peru,2022-01-18,Oxford/AstraZeneca,4195509
Peru,2022-01-18,Pfizer/BioNTech,31583562
Peru,2022-01-18,Sinopharm/Beijing,19517390
Peru,2022-01-19,Oxford/AstraZeneca,4201499
Peru,2022-01-19,Pfizer/BioNTech,31713717
Peru,2022-01-19,Sinopharm/Beijing,19547474
Peru,2022-01-20,Oxford/AstraZeneca,4207380
Peru,2022-01-20,Pfizer/BioNTech,31828703
Peru,2022-01-20,Sinopharm/Beijing,19575484
Peru,2022-01-21,Oxford/AstraZeneca,4212957
Peru,2022-01-21,Pfizer/BioNTech,31940736
Peru,2022-01-21,Sinopharm/Beijing,19600459
Peru,2022-01-22,Oxford/AstraZeneca,4218234
Peru,2022-01-22,Pfizer/BioNTech,32066441
Peru,2022-01-22,Sinopharm/Beijing,19623495
Peru,2022-01-23,Oxford/AstraZeneca,4225245
Peru,2022-01-23,Pfizer/BioNTech,32161218
Peru,2022-01-23,Sinopharm/Beijing,19640674
Peru,2022-01-24,Oxford/AstraZeneca,4236714
Peru,2022-01-24,Pfizer/BioNTech,32300329
Peru,2022-01-24,Sinopharm/Beijing,19665865
Peru,2022-01-25,Oxford/AstraZeneca,4251360
Peru,2022-01-25,Pfizer/BioNTech,32440524
Peru,2022-01-25,Sinopharm/Beijing,19688472
Peru,2022-01-26,Oxford/AstraZeneca,4269650
Peru,2022-01-26,Pfizer/BioNTech,32588987
Peru,2022-01-26,Sinopharm/Beijing,19711160
Peru,2022-01-27,Oxford/AstraZeneca,4292323
Peru,2022-01-27,Pfizer/BioNTech,32746824
Peru,2022-01-27,Sinopharm/Beijing,19732051
Peru,2022-01-28,Oxford/AstraZeneca,4317047
Peru,2022-01-28,Pfizer/BioNTech,32910297
Peru,2022-01-28,Sinopharm/Beijing,19751168
Peru,2022-01-29,Oxford/AstraZeneca,4349963
Peru,2022-01-29,Pfizer/BioNTech,33136222
Peru,2022-01-29,Sinopharm/Beijing,19769027
Peru,2022-01-30,Oxford/AstraZeneca,4377258
Peru,2022-01-30,Pfizer/BioNTech,33308987
Peru,2022-01-30,Sinopharm/Beijing,19781060
Peru,2022-01-31,Oxford/AstraZeneca,4408540
Peru,2022-01-31,Pfizer/BioNTech,33498324
Peru,2022-01-31,Sinopharm/Beijing,19801128
Peru,2022-02-01,Oxford/AstraZeneca,4443178
Peru,2022-02-01,Pfizer/BioNTech,33683080
Peru,2022-02-01,Sinopharm/Beijing,19821100
Peru,2022-02-02,Oxford/AstraZeneca,4479654
Peru,2022-02-02,Pfizer/BioNTech,33847685
Peru,2022-02-02,Sinopharm/Beijing,19841052
Peru,2022-02-03,Oxford/AstraZeneca,4517610
Peru,2022-02-03,Pfizer/BioNTech,34021830
Peru,2022-02-03,Sinopharm/Beijing,19860226
Peru,2022-02-04,Oxford/AstraZeneca,4554801
Peru,2022-02-04,Pfizer/BioNTech,34204396
Peru,2022-02-04,Sinopharm/Beijing,19878982
Peru,2022-02-05,Oxford/AstraZeneca,4602879
Peru,2022-02-05,Pfizer/BioNTech,34392804
Peru,2022-02-05,Sinopharm/Beijing,19896364
Peru,2022-02-06,Oxford/AstraZeneca,4636136
Peru,2022-02-06,Pfizer/BioNTech,34505000
Peru,2022-02-06,Sinopharm/Beijing,19907474
Peru,2022-02-07,Oxford/AstraZeneca,4676539
Peru,2022-02-07,Pfizer/BioNTech,34662255
Peru,2022-02-07,Sinopharm/Beijing,19927353
Peru,2022-02-08,Oxford/AstraZeneca,4714675
Peru,2022-02-08,Pfizer/BioNTech,34822706
Peru,2022-02-08,Sinopharm/Beijing,19946148
Peru,2022-02-09,Oxford/AstraZeneca,4750179
Peru,2022-02-09,Pfizer/BioNTech,34983092
Peru,2022-02-09,Sinopharm/Beijing,19963811
Peru,2022-02-10,Oxford/AstraZeneca,4786568
Peru,2022-02-10,Pfizer/BioNTech,35133453
Peru,2022-02-10,Sinopharm/Beijing,19981479
Peru,2022-02-11,Oxford/AstraZeneca,4822795
Peru,2022-02-11,Pfizer/BioNTech,35296929
Peru,2022-02-11,Sinopharm/Beijing,19999136
Peru,2022-02-12,Oxford/AstraZeneca,4863469
Peru,2022-02-12,Pfizer/BioNTech,35442179
Peru,2022-02-12,Sinopharm/Beijing,20013956
Peru,2022-02-13,Oxford/AstraZeneca,4889407
Peru,2022-02-13,Pfizer/BioNTech,35530476
Peru,2022-02-13,Sinopharm/Beijing,20023112
Peru,2022-02-14,Oxford/AstraZeneca,4912654
Peru,2022-02-14,Pfizer/BioNTech,35648102
Peru,2022-02-14,Sinopharm/Beijing,20037133
Peru,2022-02-15,Oxford/AstraZeneca,4943143
Peru,2022-02-15,Pfizer/BioNTech,35791136
Peru,2022-02-15,Sinopharm/Beijing,20051320
Peru,2022-02-16,Oxford/AstraZeneca,4972892
Peru,2022-02-16,Pfizer/BioNTech,35949341
Peru,2022-02-16,Sinopharm/Beijing,20066365
Peru,2022-02-17,Oxford/AstraZeneca,5003915
Peru,2022-02-17,Pfizer/BioNTech,36109159
Peru,2022-02-17,Sinopharm/Beijing,20081170
Peru,2022-02-18,Oxford/AstraZeneca,5036399
Peru,2022-02-18,Pfizer/BioNTech,36282431
Peru,2022-02-18,Sinopharm/Beijing,20096228
Peru,2022-02-19,Oxford/AstraZeneca,5074012
Peru,2022-02-19,Pfizer/BioNTech,36480453
Peru,2022-02-19,Sinopharm/Beijing,20108884
Peru,2022-02-20,Oxford/AstraZeneca,5104945
Peru,2022-02-20,Pfizer/BioNTech,36622150
Peru,2022-02-20,Sinopharm/Beijing,20117767
Peru,2022-02-21,Oxford/AstraZeneca,5134582
Peru,2022-02-21,Pfizer/BioNTech,36806358
Peru,2022-02-21,Sinopharm/Beijing,20131266
Peru,2022-02-22,Oxford/AstraZeneca,5163507
Peru,2022-02-22,Pfizer/BioNTech,37001886
Peru,2022-02-22,Sinopharm/Beijing,20145869
Peru,2022-02-23,Oxford/AstraZeneca,5191179
Peru,2022-02-23,Pfizer/BioNTech,37179865
Peru,2022-02-23,Sinopharm/Beijing,20160216
Peru,2022-02-24,Oxford/AstraZeneca,5215235
Peru,2022-02-24,Pfizer/BioNTech,37356898
Peru,2022-02-24,Sinopharm/Beijing,20172694
Peru,2022-02-25,Oxford/AstraZeneca,5237386
Peru,2022-02-25,Pfizer/BioNTech,37544805
Peru,2022-02-25,Sinopharm/Beijing,20185176
Peru,2022-02-26,Oxford/AstraZeneca,5263135
Peru,2022-02-26,Pfizer/BioNTech,37718425
Peru,2022-02-26,Sinopharm/Beijing,20194921
Peru,2022-02-27,Oxford/AstraZeneca,5284241
Peru,2022-02-27,Pfizer/BioNTech,37834252
Peru,2022-02-27,Sinopharm/Beijing,20201768
Peru,2022-02-28,Oxford/AstraZeneca,5308689
Peru,2022-02-28,Pfizer/BioNTech,38007540
Peru,2022-02-28,Sinopharm/Beijing,20214277
Peru,2022-03-01,Oxford/AstraZeneca,5322213
Peru,2022-03-01,Pfizer/BioNTech,38159764
Peru,2022-03-01,Sinopharm/Beijing,20226001
Peru,2022-03-02,Oxford/AstraZeneca,5335183
Peru,2022-03-02,Pfizer/BioNTech,38316893
Peru,2022-03-02,Sinopharm/Beijing,20237195
Peru,2022-03-03,Oxford/AstraZeneca,5347005
Peru,2022-03-03,Pfizer/BioNTech,38472894
Peru,2022-03-03,Sinopharm/Beijing,20248242
Peru,2022-03-04,Oxford/AstraZeneca,5358560
Peru,2022-03-04,Pfizer/BioNTech,38640260
Peru,2022-03-04,Sinopharm/Beijing,20259323
Peru,2022-03-05,Oxford/AstraZeneca,5380180
Peru,2022-03-05,Pfizer/BioNTech,38814793
Peru,2022-03-05,Sinopharm/Beijing,20268763
Peru,2022-03-06,Oxford/AstraZeneca,5400285
Peru,2022-03-06,Pfizer/BioNTech,38913439
Peru,2022-03-06,Sinopharm/Beijing,20274777
Peru,2022-03-07,Oxford/AstraZeneca,5420808
Peru,2022-03-07,Pfizer/BioNTech,39041289
Peru,2022-03-07,Sinopharm/Beijing,20285603
Peru,2022-03-08,Oxford/AstraZeneca,5440659
Peru,2022-03-08,Pfizer/BioNTech,39153193
Peru,2022-03-08,Sinopharm/Beijing,20295722
Peru,2022-03-09,Oxford/AstraZeneca,5464984
Peru,2022-03-09,Pfizer/BioNTech,39271742
Peru,2022-03-09,Sinopharm/Beijing,20305635
Peru,2022-03-10,Oxford/AstraZeneca,5490937
Peru,2022-03-10,Pfizer/BioNTech,39392641
Peru,2022-03-10,Sinopharm/Beijing,20316328
Peru,2022-03-11,Oxford/AstraZeneca,5516690
Peru,2022-03-11,Pfizer/BioNTech,39522989
Peru,2022-03-11,Sinopharm/Beijing,20326504
Peru,2022-03-12,Oxford/AstraZeneca,5554393
Peru,2022-03-12,Pfizer/BioNTech,39669537
Peru,2022-03-12,Sinopharm/Beijing,20335941
Peru,2022-03-13,Oxford/AstraZeneca,5587761
Peru,2022-03-13,Pfizer/BioNTech,39760996
Peru,2022-03-13,Sinopharm/Beijing,20342904
Peru,2022-03-14,Oxford/AstraZeneca,5615344
Peru,2022-03-14,Pfizer/BioNTech,39853209
Peru,2022-03-14,Sinopharm/Beijing,20352398
Peru,2022-03-15,Oxford/AstraZeneca,5647363
Peru,2022-03-15,Pfizer/BioNTech,39940928
Peru,2022-03-15,Sinopharm/Beijing,20362186
Peru,2022-03-16,Oxford/AstraZeneca,5679778
Peru,2022-03-16,Pfizer/BioNTech,40025656
Peru,2022-03-16,Sinopharm/Beijing,20371741
Peru,2022-03-17,Oxford/AstraZeneca,5714978
Peru,2022-03-17,Pfizer/BioNTech,40103734
Peru,2022-03-17,Sinopharm/Beijing,20381389
Peru,2022-03-18,Oxford/AstraZeneca,5752585
Peru,2022-03-18,Pfizer/BioNTech,40194305
Peru,2022-03-18,Sinopharm/Beijing,20391062
Peru,2022-03-19,Oxford/AstraZeneca,5800788
Peru,2022-03-19,Pfizer/BioNTech,40298600
Peru,2022-03-19,Sinopharm/Beijing,20399848
Peru,2022-03-20,Oxford/AstraZeneca,5842203
Peru,2022-03-20,Pfizer/BioNTech,40366546
Peru,2022-03-20,Sinopharm/Beijing,20406959
Peru,2022-03-21,Oxford/AstraZeneca,5879753
Peru,2022-03-21,Pfizer/BioNTech,40429587
Peru,2022-03-21,Sinopharm/Beijing,20416170
Peru,2022-03-22,Oxford/AstraZeneca,5926926
Peru,2022-03-22,Pfizer/BioNTech,40494356
Peru,2022-03-22,Sinopharm/Beijing,20426361
Peru,2022-03-23,Oxford/AstraZeneca,5974220
Peru,2022-03-23,Pfizer/BioNTech,40558152
Peru,2022-03-23,Sinopharm/Beijing,20435979
Peru,2022-03-24,Oxford/AstraZeneca,6034381
Peru,2022-03-24,Pfizer/BioNTech,40623090
Peru,2022-03-24,Sinopharm/Beijing,20445257
Peru,2022-03-25,Oxford/AstraZeneca,6102730
Peru,2022-03-25,Pfizer/BioNTech,40699221
Peru,2022-03-25,Sinopharm/Beijing,20454886
Peru,2022-03-26,Moderna,2
Peru,2022-03-26,Oxford/AstraZeneca,6205456
Peru,2022-03-26,Pfizer/BioNTech,40813139
Peru,2022-03-26,Sinopharm/Beijing,20464893
Peru,2022-03-27,Moderna,7
Peru,2022-03-27,Oxford/AstraZeneca,6300438
Peru,2022-03-27,Pfizer/BioNTech,40896149
Peru,2022-03-27,Sinopharm/Beijing,20472959
Peru,2022-03-28,Moderna,13
Peru,2022-03-28,Oxford/AstraZeneca,6383580
Peru,2022-03-28,Pfizer/BioNTech,40959429
Peru,2022-03-28,Sinopharm/Beijing,20482196
Peru,2022-03-29,Moderna,15
Peru,2022-03-29,Oxford/AstraZeneca,6467084
Peru,2022-03-29,Pfizer/BioNTech,41024121
Peru,2022-03-29,Sinopharm/Beijing,20491157
Peru,2022-03-30,Moderna,25
Peru,2022-03-30,Oxford/AstraZeneca,6555837
Peru,2022-03-30,Pfizer/BioNTech,41088775
Peru,2022-03-30,Sinopharm/Beijing,20499989
Peru,2022-03-31,Moderna,33
Peru,2022-03-31,Oxford/AstraZeneca,6652954
Peru,2022-03-31,Pfizer/BioNTech,41154453
Peru,2022-03-31,Sinopharm/Beijing,20508499
Peru,2022-04-01,Moderna,45
Peru,2022-04-01,Oxford/AstraZeneca,6761797
Peru,2022-04-01,Pfizer/BioNTech,41233367
Peru,2022-04-01,Sinopharm/Beijing,20517935
Peru,2022-04-02,Moderna,289
Peru,2022-04-02,Oxford/AstraZeneca,6892462
Peru,2022-04-02,Pfizer/BioNTech,41338953
Peru,2022-04-02,Sinopharm/Beijing,20526192
Peru,2022-04-03,Moderna,1211
Peru,2022-04-03,Oxford/AstraZeneca,7008460
Peru,2022-04-03,Pfizer/BioNTech,41427476
Peru,2022-04-03,Sinopharm/Beijing,20534071
Peru,2022-04-04,Moderna,2036
Peru,2022-04-04,Oxford/AstraZeneca,7086163
Peru,2022-04-04,Pfizer/BioNTech,41482147
Peru,2022-04-04,Sinopharm/Beijing,20540856
Peru,2022-04-05,Moderna,2213
Peru,2022-04-05,Oxford/AstraZeneca,7132578
Peru,2022-04-05,Pfizer/BioNTech,41521014
Peru,2022-04-05,Sinopharm/Beijing,20546498
Peru,2022-04-06,Moderna,4322
Peru,2022-04-06,Oxford/AstraZeneca,7223432
Peru,2022-04-06,Pfizer/BioNTech,41592415
Peru,2022-04-06,Sinopharm/Beijing,20555079
Peru,2022-04-07,Moderna,7898
Peru,2022-04-07,Oxford/AstraZeneca,7302663
Peru,2022-04-07,Pfizer/BioNTech,41667682
Peru,2022-04-07,Sinopharm/Beijing,20563206
Peru,2022-04-08,Moderna,11546
Peru,2022-04-08,Oxford/AstraZeneca,7376448
Peru,2022-04-08,Pfizer/BioNTech,41753440
Peru,2022-04-08,Sinopharm/Beijing,20571770
Peru,2022-04-09,Moderna,16301
Peru,2022-04-09,Oxford/AstraZeneca,7451789
Peru,2022-04-09,Pfizer/BioNTech,41860321
Peru,2022-04-09,Sinopharm/Beijing,20579721
Peru,2022-04-10,Moderna,18472
Peru,2022-04-10,Oxford/AstraZeneca,7508878
Peru,2022-04-10,Pfizer/BioNTech,41950785
Peru,2022-04-10,Sinopharm/Beijing,20586543
Peru,2022-04-11,Moderna,27601
Peru,2022-04-11,Oxford/AstraZeneca,7565023
Peru,2022-04-11,Pfizer/BioNTech,42033666
Peru,2022-04-11,Sinopharm/Beijing,20594506
Peru,2022-04-12,Moderna,37013
Peru,2022-04-12,Oxford/AstraZeneca,7617490
Peru,2022-04-12,Pfizer/BioNTech,42124071
Peru,2022-04-12,Sinopharm/Beijing,20602364
Peru,2022-04-13,Moderna,49687
Peru,2022-04-13,Oxford/AstraZeneca,7663862
Peru,2022-04-13,Pfizer/BioNTech,42225426
Peru,2022-04-13,Sinopharm/Beijing,20610228
Peru,2022-04-14,Moderna,51825
Peru,2022-04-14,Oxford/AstraZeneca,7691356
Peru,2022-04-14,Pfizer/BioNTech,42282197
Peru,2022-04-14,Sinopharm/Beijing,20614487
Peru,2022-04-15,Moderna,53307
Peru,2022-04-15,Oxford/AstraZeneca,7706877
Peru,2022-04-15,Pfizer/BioNTech,42320047
Peru,2022-04-15,Sinopharm/Beijing,20617323
Peru,2022-04-16,Moderna,58134
Peru,2022-04-16,Oxford/AstraZeneca,7747064
Peru,2022-04-16,Pfizer/BioNTech,42408818
Peru,2022-04-16,Sinopharm/Beijing,20623457
Peru,2022-04-17,Moderna,60444
Peru,2022-04-17,Oxford/AstraZeneca,7773297
Peru,2022-04-17,Pfizer/BioNTech,42472772
Peru,2022-04-17,Sinopharm/Beijing,20628241
Peru,2022-04-18,Moderna,72659
Peru,2022-04-18,Oxford/AstraZeneca,7805667
Peru,2022-04-18,Pfizer/BioNTech,42561392
Peru,2022-04-18,Sinopharm/Beijing,20636070
Peru,2022-04-19,Moderna,85272
Peru,2022-04-19,Oxford/AstraZeneca,7835034
Peru,2022-04-19,Pfizer/BioNTech,42652555
Peru,2022-04-19,Sinopharm/Beijing,20643739
Peru,2022-04-20,Moderna,98759
Peru,2022-04-20,Oxford/AstraZeneca,7861114
Peru,2022-04-20,Pfizer/BioNTech,42746678
Peru,2022-04-20,Sinopharm/Beijing,20651563
Peru,2022-04-21,Moderna,112216
Peru,2022-04-21,Oxford/AstraZeneca,7881559
Peru,2022-04-21,Pfizer/BioNTech,42848158
Peru,2022-04-21,Sinopharm/Beijing,20658864
Peru,2022-04-22,Moderna,125687
Peru,2022-04-22,Oxford/AstraZeneca,7898884
Peru,2022-04-22,Pfizer/BioNTech,42970563
Peru,2022-04-22,Sinopharm/Beijing,20667455
Peru,2022-04-23,Moderna,134200
Peru,2022-04-23,Oxford/AstraZeneca,7914443
Peru,2022-04-23,Pfizer/BioNTech,43117045
Peru,2022-04-23,Sinopharm/Beijing,20675284
Peru,2022-04-24,Moderna,138981
Peru,2022-04-24,Oxford/AstraZeneca,7927003
Peru,2022-04-24,Pfizer/BioNTech,43236256
Peru,2022-04-24,Sinopharm/Beijing,20682141
Peru,2022-04-25,Moderna,146914
Peru,2022-04-25,Oxford/AstraZeneca,7939347
Peru,2022-04-25,Pfizer/BioNTech,43350058
Peru,2022-04-25,Sinopharm/Beijing,20690075
Peru,2022-04-26,Moderna,156468
Peru,2022-04-26,Oxford/AstraZeneca,7949868
Peru,2022-04-26,Pfizer/BioNTech,43469855
Peru,2022-04-26,Sinopharm/Beijing,20697602
Peru,2022-04-27,Moderna,167362
Peru,2022-04-27,Oxford/AstraZeneca,7958130
Peru,2022-04-27,Pfizer/BioNTech,43589262
Peru,2022-04-27,Sinopharm/Beijing,20705111
Peru,2022-04-28,Moderna,178550
Peru,2022-04-28,Oxford/AstraZeneca,7964958
Peru,2022-04-28,Pfizer/BioNTech,43705673
Peru,2022-04-28,Sinopharm/Beijing,20712465
Peru,2022-04-29,Moderna,191106
Peru,2022-04-29,Oxford/AstraZeneca,7970807
Peru,2022-04-29,Pfizer/BioNTech,43829166
Peru,2022-04-29,Sinopharm/Beijing,20718858
Peru,2022-04-30,Moderna,204183
Peru,2022-04-30,Oxford/AstraZeneca,7975372
Peru,2022-04-30,Pfizer/BioNTech,43962151
Peru,2022-04-30,Sinopharm/Beijing,20724871
Peru,2022-05-01,Moderna,208289
Peru,2022-05-01,Pfizer/BioNTech,43996559
Peru,2022-05-01,Sinopharm/Beijing,20727202
Peru,2022-05-02,Moderna,218346
Peru,2022-05-02,Oxford/AstraZeneca,7975373
Peru,2022-05-02,Pfizer/BioNTech,44061935
Peru,2022-05-02,Sinopharm/Beijing,20731227
Peru,2022-05-03,Moderna,230267
Peru,2022-05-03,Oxford/AstraZeneca,7975374
Peru,2022-05-03,Pfizer/BioNTech,44139115
Peru,2022-05-03,Sinopharm/Beijing,20736480
Peru,2022-05-04,Moderna,242533
Peru,2022-05-04,Oxford/AstraZeneca,7975377
Peru,2022-05-04,Pfizer/BioNTech,44215356
Peru,2022-05-04,Sinopharm/Beijing,20742039
Peru,2022-05-05,Moderna,255397
Peru,2022-05-05,Oxford/AstraZeneca,7975379
Peru,2022-05-05,Pfizer/BioNTech,44289256
Peru,2022-05-05,Sinopharm/Beijing,20747740
Peru,2022-05-06,Moderna,273365
Peru,2022-05-06,Oxford/AstraZeneca,7975381
Peru,2022-05-06,Pfizer/BioNTech,44353976
Peru,2022-05-06,Sinopharm/Beijing,20752379
Peru,2022-05-07,Moderna,290725
Peru,2022-05-07,Oxford/AstraZeneca,7975382
Peru,2022-05-07,Pfizer/BioNTech,44414505
Peru,2022-05-07,Sinopharm/Beijing,20755683
Peru,2022-05-08,Moderna,293916
Peru,2022-05-08,Oxford/AstraZeneca,7975386
Peru,2022-05-08,Pfizer/BioNTech,44427180
Peru,2022-05-08,Sinopharm/Beijing,20756644
Peru,2022-05-09,Moderna,318150
Peru,2022-05-09,Oxford/AstraZeneca,7975390
Peru,2022-05-09,Pfizer/BioNTech,44489140
Peru,2022-05-09,Sinopharm/Beijing,20761236
Peru,2022-05-10,Moderna,348111
Peru,2022-05-10,Pfizer/BioNTech,44556955
Peru,2022-05-10,Sinopharm/Beijing,20766327
Peru,2022-05-11,Moderna,376313
Peru,2022-05-11,Oxford/AstraZeneca,7975391
Peru,2022-05-11,Pfizer/BioNTech,44623531
Peru,2022-05-11,Sinopharm/Beijing,20771237
Peru,2022-05-12,Moderna,401928
Peru,2022-05-12,Oxford/AstraZeneca,7975392
Peru,2022-05-12,Pfizer/BioNTech,44690807
Peru,2022-05-12,Sinopharm/Beijing,20776048
Peru,2022-05-13,Moderna,426805
Peru,2022-05-13,Pfizer/BioNTech,44761622
Peru,2022-05-13,Sinopharm/Beijing,20780672
Peru,2022-05-14,Moderna,453929
Peru,2022-05-14,Pfizer/BioNTech,44836538
Peru,2022-05-14,Sinopharm/Beijing,20785240
Peru,2022-05-15,Moderna,470272
Peru,2022-05-15,Oxford/AstraZeneca,7975395
Peru,2022-05-15,Pfizer/BioNTech,44885540
Peru,2022-05-15,Sinopharm/Beijing,20788538
Peru,2022-05-16,Moderna,493529
Peru,2022-05-16,Oxford/AstraZeneca,7975396
Peru,2022-05-16,Pfizer/BioNTech,44948667
Peru,2022-05-16,Sinopharm/Beijing,20793551
Peru,2022-05-17,Moderna,519304
Peru,2022-05-17,Pfizer/BioNTech,45014114
Peru,2022-05-17,Sinopharm/Beijing,20798643
Peru,2022-05-18,Moderna,546508
Peru,2022-05-18,Oxford/AstraZeneca,7975398
Peru,2022-05-18,Pfizer/BioNTech,45079167
Peru,2022-05-18,Sinopharm/Beijing,20803568
Peru,2022-05-19,Moderna,572093
Peru,2022-05-19,Oxford/AstraZeneca,7975400
Peru,2022-05-19,Pfizer/BioNTech,45142569
Peru,2022-05-19,Sinopharm/Beijing,20808796
Peru,2022-05-20,Moderna,598334
Peru,2022-05-20,Oxford/AstraZeneca,7975402
Peru,2022-05-20,Pfizer/BioNTech,45212468
Peru,2022-05-20,Sinopharm/Beijing,20813906
Peru,2022-05-21,Moderna,631399
Peru,2022-05-21,Pfizer/BioNTech,45288313
Peru,2022-05-21,Sinopharm/Beijing,20818672
Peru,2022-05-22,Moderna,654154
Peru,2022-05-22,Pfizer/BioNTech,45341644
Peru,2022-05-22,Sinopharm/Beijing,20822535
Peru,2022-05-23,Moderna,684162
Peru,2022-05-23,Pfizer/BioNTech,45402953
Peru,2022-05-23,Sinopharm/Beijing,20827975
Peru,2022-05-24,Moderna,715253
Peru,2022-05-24,Pfizer/BioNTech,45467044
Peru,2022-05-24,Sinopharm/Beijing,20833110
Peru,2022-05-25,Moderna,745782
Peru,2022-05-25,Oxford/AstraZeneca,7975404
Peru,2022-05-25,Pfizer/BioNTech,45531158
Peru,2022-05-25,Sinopharm/Beijing,20838335
Peru,2022-05-26,Moderna,773315
Peru,2022-05-26,Pfizer/BioNTech,45595693
Peru,2022-05-26,Sinopharm/Beijing,20843605
Peru,2022-05-27,Moderna,803007
Peru,2022-05-27,Oxford/AstraZeneca,7975406
Peru,2022-05-27,Pfizer/BioNTech,45664600
Peru,2022-05-27,Sinopharm/Beijing,20848601
Peru,2022-05-28,Moderna,839271
Peru,2022-05-28,Oxford/AstraZeneca,7975407
Peru,2022-05-28,Pfizer/BioNTech,45736414
Peru,2022-05-28,Sinopharm/Beijing,20853742
Peru,2022-05-29,Moderna,867027
Peru,2022-05-29,Oxford/AstraZeneca,7975408
Peru,2022-05-29,Pfizer/BioNTech,45787713
Peru,2022-05-29,Sinopharm/Beijing,20857196
Peru,2022-05-30,Moderna,895991
Peru,2022-05-30,Oxford/AstraZeneca,7975412
Peru,2022-05-30,Pfizer/BioNTech,45845529
Peru,2022-05-30,Sinopharm/Beijing,20862123
Peru,2022-05-31,Moderna,922152
Peru,2022-05-31,Oxford/AstraZeneca,7975413
Peru,2022-05-31,Pfizer/BioNTech,45901051
Peru,2022-05-31,Sinopharm/Beijing,20866834
Peru,2022-06-01,Moderna,945943
Peru,2022-06-01,Oxford/AstraZeneca,7975415
Peru,2022-06-01,Pfizer/BioNTech,45944926
Peru,2022-06-01,Sinopharm/Beijing,20871459
Peru,2022-06-02,Moderna,972999
Peru,2022-06-02,Oxford/AstraZeneca,7975416
Peru,2022-06-02,Pfizer/BioNTech,45989807
Peru,2022-06-02,Sinopharm/Beijing,20875576
Peru,2022-06-03,Moderna,1002329
Peru,2022-06-03,Oxford/AstraZeneca,7975418
Peru,2022-06-03,Pfizer/BioNTech,46037125
Peru,2022-06-03,Sinopharm/Beijing,20879476
Peru,2022-06-04,Moderna,1037525
Peru,2022-06-04,Pfizer/BioNTech,46089292
Peru,2022-06-04,Sinopharm/Beijing,20883280
Peru,2022-06-05,Moderna,1061645
Peru,2022-06-05,Pfizer/BioNTech,46123391
Peru,2022-06-05,Sinopharm/Beijing,20885982
Peru,2022-06-06,Moderna,1090613
Peru,2022-06-06,Pfizer/BioNTech,46168111
Peru,2022-06-06,Sinopharm/Beijing,20890705
Peru,2022-06-07,Moderna,1122258
Peru,2022-06-07,Pfizer/BioNTech,46212109
Peru,2022-06-07,Sinopharm/Beijing,20895164
Peru,2022-06-08,Moderna,1154634
Peru,2022-06-08,Pfizer/BioNTech,46259878
Peru,2022-06-08,Sinopharm/Beijing,20899960
Peru,2022-06-09,Moderna,1187591
Peru,2022-06-09,Pfizer/BioNTech,46307323
Peru,2022-06-09,Sinopharm/Beijing,20904328
Peru,2022-06-10,Moderna,1220725
Peru,2022-06-10,Oxford/AstraZeneca,7975419
Peru,2022-06-10,Pfizer/BioNTech,46356725
Peru,2022-06-10,Sinopharm/Beijing,20908736
Peru,2022-06-11,Moderna,1258230
Peru,2022-06-11,Oxford/AstraZeneca,7975422
Peru,2022-06-11,Pfizer/BioNTech,46408478
Peru,2022-06-11,Sinopharm/Beijing,20912693
Peru,2022-06-12,Moderna,1286577
Peru,2022-06-12,Oxford/AstraZeneca,7975424
Peru,2022-06-12,Pfizer/BioNTech,46445371
Peru,2022-06-12,Sinopharm/Beijing,20916008
Peru,2022-06-13,Moderna,1305467
Peru,2022-06-13,Pfizer/BioNTech,46475686
Peru,2022-06-13,Sinopharm/Beijing,20918986
Peru,2022-06-14,Moderna,1336980
Peru,2022-06-14,Pfizer/BioNTech,46519832
Peru,2022-06-14,Sinopharm/Beijing,20923421
Peru,2022-06-15,Moderna,1370980
Peru,2022-06-15,Oxford/AstraZeneca,7975426
Peru,2022-06-15,Pfizer/BioNTech,46564113
Peru,2022-06-15,Sinopharm/Beijing,20927908
Peru,2022-06-16,Moderna,1411910
Peru,2022-06-16,Pfizer/BioNTech,46607286
Peru,2022-06-16,Sinopharm/Beijing,20932068
Peru,2022-06-17,Moderna,1451991
Peru,2022-06-17,Pfizer/BioNTech,46648890
Peru,2022-06-17,Sinopharm/Beijing,20936141
Peru,2022-06-18,Moderna,1492336
Peru,2022-06-18,Oxford/AstraZeneca,7975428
Peru,2022-06-18,Pfizer/BioNTech,46688418
Peru,2022-06-18,Sinopharm/Beijing,20939653
Peru,2022-06-19,Moderna,1507085
Peru,2022-06-19,Oxford/AstraZeneca,7975429
Peru,2022-06-19,Pfizer/BioNTech,46702721
Peru,2022-06-19,Sinopharm/Beijing,20941043
Peru,2022-06-20,Moderna,1545927
Peru,2022-06-20,Oxford/AstraZeneca,7975431
Peru,2022-06-20,Pfizer/BioNTech,46742175
Peru,2022-06-20,Sinopharm/Beijing,20945216
Peru,2022-06-21,Moderna,1591311
Peru,2022-06-21,Pfizer/BioNTech,46784033
Peru,2022-06-21,Sinopharm/Beijing,20949520
Peru,2022-06-22,Moderna,1639894
Peru,2022-06-22,Oxford/AstraZeneca,7975432
Peru,2022-06-22,Pfizer/BioNTech,46827739
Peru,2022-06-22,Sinopharm/Beijing,20954077
Peru,2022-06-23,Moderna,1685165
Peru,2022-06-23,Oxford/AstraZeneca,7975433
