date,case,case_origin,code
2021-07-26,5957,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-27,6903,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-28,7348,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-29,7272,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-30,7425,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-07-31,7904,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-01,7815,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-02,8387,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-03,7907,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-04,7977,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-05,8138,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-06,8087,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-07,8044,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-08,7863,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-09,8018,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-10,8289,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-11,8292,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-12,8446,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-13,8793,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-14,8912,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-15,9248,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-16,9233,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-17,9136,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-18,9312,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-19,9298,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-20,9443,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-21,9663,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-22,10198,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-23,10453,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-24,10704,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-25,10874,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-26,11371,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-27,11504,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-28,12470,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-29,12287,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-30,12490,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-08-31,13040,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-01,13304,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-02,13218,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-03,13454,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-04,13099,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-05,12732,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-06,12791,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-07,12572,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-08,12805,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-09,12978,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-10,12863,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-11,12645,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-12,12989,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-13,12835,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-14,12620,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-15,12083,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-16,11780,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-17,11506,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-18,11231,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-19,10856,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-20,10564,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-21,10202,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-22,10372,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-23,10509,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-24,10359,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-25,9933,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-26,9978,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-27,9971,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-28,10072,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-29,9548,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-09-30,9145,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-01,8962,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-02,8749,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-03,8164,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-04,7755,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-05,7488,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-06,7138,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-07,6632,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-08,6064,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-09,5795,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-10,5693,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-11,5411,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-12,4950,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-13,4612,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-14,4469,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-15,4578,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-16,4549,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-17,4425,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-18,4222,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-19,4165,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-20,4245,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-21,4220,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-22,4148,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-23,4075,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-24,4107,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-25,4232,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-26,4247,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-27,4307,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-28,4504,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-29,4642,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-30,4854,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-10-31,5044,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-01,5283,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-02,5590,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-03,5805,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-04,6088,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-05,6257,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-06,6491,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-07,6765,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-08,6951,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-09,7206,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-10,7547,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-11,7620,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-12,7834,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-13,8034,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-14,8172,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-15,8248,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-16,8340,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-17,8729,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-18,9020,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-19,9435,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-20,9531,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-21,9817,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-22,10191,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-23,10433,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-24,10399,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-25,10732,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-26,10929,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-27,11422,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-28,11696,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-29,12003,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-11-30,12497,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-01,12980,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-02,13434,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-03,14147,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-04,14850,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-05,15300,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-06,16081,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-07,16198,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-08,16875,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-09,16754,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-10,16451,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-11,16125,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-12,16208,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-13,15669,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-14,15778,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-15,15274,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-16,15404,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-17,15266,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-18,15192,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-19,15161,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-20,15371,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-21,15316,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-22,15475,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-23,15618,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-24,15908,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-25,16041,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-26,15995,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-27,15864,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-28,15850,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-29,15580,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-30,15201,TB Ca nhiễm 7 ngày,7_days_avg_case
2021-12-31,15698,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-01,15746,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-02,15641,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-03,15888,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-04,16038,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-05,17077,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-06,17524,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-07,18372,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-08,18340,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-09,18582,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-10,19473,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-11,19311,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-12,18500,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-13,20104,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-14,18806,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-15,18773,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-16,18744,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-17,17671,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-18,18658,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-19,18764,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-20,17009,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-21,17000,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-22,16982,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-23,16889,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-24,16788,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-25,15733,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-26,15581,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-27,15574,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-28,15436,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-29,15292,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-30,15782,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-01-31,17326,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-02-01,17087,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-02-02,16417,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-02-03,15394,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-02-04,14380,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-02-05,13908,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-02-06,12918,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-02-07,11256,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-02-08,11852,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-02-09,13408,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-02-10,15584,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-02-11,18076,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-02-12,20203,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-02-13,22366,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-02-14,24118,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-02-15,25917,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-02-16,27331,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-02-17,28870,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-02-18,30322,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-02-19,32595,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-02-20,36505,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-02-21,39479,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-02-22,41973,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-02-23,45401,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-02-24,52170,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-02-25,56874,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-02-26,62038,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-02-27,68352,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-02-28,76097,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-01,86636,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-02,94969,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-03,104834,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-04,120094,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-05,133579,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-06,144169,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-07,158520,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-08,162333,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-09,173858,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-10,190140,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-11,196212,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-12,198178,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-13,235251,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-14,236340,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-15,253117,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-16,250356,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-17,249401,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-18,246011,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-19,247470,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-20,211459,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-21,205276,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-22,170323,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-23,180636,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-24,163833,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-25,153062,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-26,147607,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-27,144447,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-28,133834,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-29,142872,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-30,123441,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-03-31,115573,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-04-01,111720,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-04-02,101340,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-04-03,88099,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-04-04,89547,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-04-05,84595,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-04-06,76359,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-04-07,72454,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-04-08,72151,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-04-09,69077,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-04-10,64580,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-04-11,54046,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-04-12,54504,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-04-13,50050,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-04-14,45221,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-04-15,35619,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-04-16,36962,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-04-17,35422,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-04-18,33472,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-04-19,32236,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-04-20,30907,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-04-21,29286,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-04-22,30366,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-04-23,21398,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-04-24,19543,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-04-25,18707,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-04-26,13707,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-04-27,12983,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-04-28,12703,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-04-29,9352,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-04-30,8625,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-01,7874,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-02,7146,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-03,6410,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-04,5593,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-05,4418,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-06,4016,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-07,3695,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-08,3443,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-09,3236,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-10,3101,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-11,3122,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-12,3074,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-13,3388,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-14,3224,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-15,3016,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-16,2920,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-17,2831,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-18,2678,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-19,2545,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-20,2006,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-21,1852,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-22,1789,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-23,1750,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-24,1697,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-25,1631,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-26,1562,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-27,1354,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-28,1305,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-29,1256,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-30,1194,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-05-31,1186,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-06-01,1141,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-06-02,1099,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-06-03,1232,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-06-04,1203,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-06-05,1170,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-06-06,1141,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-06-07,1096,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-06-08,1088,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-06-09,1069,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-06-10,868,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-06-11,857,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-06-12,954,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-06-13,938,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-06-14,911,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-06-15,896,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-06-16,889,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-06-17,886,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-06-18,960,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-06-19,837,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-06-20,832,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-06-21,818,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-06-22,803,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-06-23,814,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-06-24,809,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-06-25,832,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-06-26,826,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-06-27,829,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-06-28,846,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-06-29,849,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-06-30,825,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-01,839,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-02,737,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-03,748,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-04,741,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-05,748,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-06,779,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-07,799,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-08,809,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-09,791,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-10,888,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-11,881,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-12,864,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-13,848,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-14,860,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-15,863,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-16,885,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-17,785,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-18,825,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-19,864,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-20,894,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-21,917,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-22,969,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-23,995,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-24,1048,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-25,1048,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-26,1056,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-27,1110,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-28,1325,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-29,1383,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-30,1478,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-07-31,1563,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-08-01,1667,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-08-02,1736,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-08-03,1813,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-08-04,1731,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-08-05,30347,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-08-06,30385,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-08-07,30377,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-08-08,30363,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-08-09,30410,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-08-10,30459,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-08-11,30446,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-08-12,2556,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-08-13,2573,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-08-14,2602,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-08-15,2806,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-08-16,2804,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-08-17,2911,TB Ca nhiễm 7 ngày,7_days_avg_case
2022-08-18,3045,TB Ca nhiễm 7 ngày,7_days_avg_case
